input1_x,input1_y,input1_z,input2_x,input2_y,input2_z,p_x,p_y,p_z,p_c
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-262.18094,-648.0334,142.40503,140.21733
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-272.52194,-647.2914,145.91121,151.64325
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-269.50082,-642.0824,139.4869,143.92001
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-270.81677,-627.51514,132.52899,143.97783
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-269.4899,-603.4729,125.13855,143.88644
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-258.59418,-574.39355,113.80516,139.36624
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-245.95782,-546.7862,105.827255,138.82684
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-237.54962,-531.89014,103.923996,141.55428
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-233.17598,-529.5612,93.88303,134.82242
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-235.76584,-518.5423,91.39829,132.16818
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-235.9906,-516.9513,91.76035,135.7757
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-234.33649,-515.14355,89.31513,137.12747
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-229.76921,-510.9506,90.72794,135.92287
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-228.34131,-510.16357,90.52036,136.42334
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-231.78754,-513.43475,87.93368,137.45728
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-232.08615,-512.5751,88.245,136.6645
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-228.3146,-511.8927,91.26244,139.23253
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-232.91771,-515.7552,87.52996,137.9106
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-225.787,-509.31403,91.261375,138.6426
-199.3312805,-810.3204945,57.86918888,-182.2814646,-661.6830282,100.2908769,-230.46686,-512.9712,89.6341,137.8458
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-335.0555,-369.41956,125.11519,129.97165
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-336.01785,-369.13712,124.08791,129.45485
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-337.40863,-369.08487,123.7358,129.18004
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-338.4857,-369.96484,123.921196,127.41023
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-335.29697,-367.00702,126.297035,135.41138
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-334.18466,-368.04208,124.482994,129.30315
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-335.84756,-369.059,123.793076,128.17314
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-334.02258,-367.55508,127.42856,136.84549
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-333.12454,-366.51904,127.67395,137.61751
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-332.00116,-366.8395,128.19933,137.2879
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-330.82672,-372.3074,131.83061,134.16168
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-323.51462,-366.35596,156.09657,152.44614
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-306.57733,-375.90442,174.07704,145.6445
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-298.37576,-386.65973,181.41006,145.03511
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-280.128,-401.13806,192.63374,151.81467
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-274.5928,-416.60355,193.1823,155.85887
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-257.4823,-436.4263,199.66,163.24911
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-249.91751,-448.0356,202.14665,167.76756
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-254.40907,-458.60953,198.99042,169.40718
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-253.8474,-472.27115,191.01682,172.38696
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-252.29913,-491.56345,177.84178,172.91107
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-251.39452,-505.7166,174.74345,175.02193
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-250.43977,-511.29297,174.8391,175.20663
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-253.03392,-511.77924,176.80606,168.46857
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-250.05989,-519.2836,175.37714,168.25484
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-250.07477,-517.3562,175.77762,168.49284
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-250.91507,-511.69278,175.4874,174.12672
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-255.69984,-507.82108,160.40985,193.58846
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-252.80197,-509.36743,158.64943,193.98283
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-249.32133,-505.02658,161.75485,202.21165
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-250.89442,-507.8335,164.6024,201.34529
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-259.4029,-506.8135,166.77031,214.7414
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-259.8627,-503.13196,171.34122,220.09918
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-270.9149,-504.04718,172.83879,225.06522
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-282.8148,-497.0626,181.15582,232.70285
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-281.55984,-499.17642,179.04314,232.60196
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-286.8807,-494.63467,180.52716,235.81401
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-283.38892,-506.27728,179.90585,232.8992
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-286.91122,-501.0602,179.89127,238.50412
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-283.9444,-498.81836,178.03789,237.48875
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-282.34918,-499.50735,184.02979,233.10036
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-285.63058,-499.3105,182.67055,236.06877
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-282.48257,-496.643,181.9858,238.45349
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-285.5324,-499.65424,179.77332,237.16858
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-283.50494,-499.8465,177.99094,234.456
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-286.97745,-499.84296,179.94336,239.37877
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-286.79373,-497.94116,179.1762,239.54138
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-285.81076,-499.15784,180.99907,237.5113
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-285.97644,-498.57974,180.7407,236.75966
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-286.76398,-499.2233,177.74988,235.55913
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-283.72226,-502.01157,177.12239,235.60829
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-282.09995,-500.33032,178.71994,233.11081
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-279.77048,-498.7865,177.47397,229.28018
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-278.05624,-495.36124,178.82304,227.83548
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-280.1917,-498.5125,177.0195,229.51854
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-262.83875,-494.1002,165.1386,212.11897
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-262.29437,-504.27316,158.80652,180.34378
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-257.02112,-500.8133,156.1581,162.65038
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-259.69388,-498.73853,144.9081,165.25291
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-261.75797,-500.7422,144.214,165.50677
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-261.01288,-491.413,147.71758,165.48232
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-259.74442,-487.43558,135.96068,169.02362
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-258.54785,-466.01825,135.74681,171.91045
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-265.99695,-435.20883,129.62436,172.25304
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-273.73495,-415.43848,124.83078,182.28143
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-272.7618,-383.50607,119.37169,185.14195
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-314.31546,-353.60733,118.47826,195.04594
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-318.5572,-352.6322,123.368996,174.1536
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-339.88776,-345.99463,119.21597,170.25266
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-334.91708,-344.998,118.91051,167.60211
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-333.00632,-340.03564,118.12487,163.12389
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-339.85477,-342.72363,117.623604,170.95302
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-333.526,-341.36465,117.68579,160.13411
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-332.91284,-344.85898,116.05057,155.45392
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-332.74283,-346.9063,122.31722,157.28871
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-337.10623,-348.281,120.44157,158.99469
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-329.57422,-350.19873,118.14986,145.37344
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-331.91455,-349.1819,118.05851,147.26825
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-333.32883,-351.1504,117.554504,149.70622
-320.946826,-616.6365165,64.39628446,-334.7883557,-491.0893256,97.86139402,-332.57285,-347.70673,117.1967,148.0976
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-499.0121,-319.97305,81.76763,172.30548
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-499.2533,-322.05515,82.94352,174.37935
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-502.4139,-322.04276,80.37936,173.41602
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-499.316,-322.46198,80.96006,171.83432
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-499.24158,-321.77866,82.00556,173.64471
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-500.16974,-321.29184,81.15954,175.4817
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-501.1546,-320.9877,80.35018,175.65446
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-497.5921,-321.36975,82.09083,175.28938
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-500.4843,-320.21814,80.468864,175.5552
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-499.1196,-319.5297,81.418785,175.88307
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-500.21283,-319.68088,80.69784,176.00519
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-499.512,-320.8174,80.96549,175.69147
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-496.97034,-320.86035,82.42043,176.16049
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-495.09845,-333.54932,94.014,173.84517
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-490.8537,-347.94095,105.84622,175.10709
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-490.8817,-376.67136,124.111534,177.72812
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-486.84808,-411.5393,144.28592,184.07867
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-487.2174,-448.95364,150.06769,187.6745
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-477.44275,-500.78775,156.42726,177.32686
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-475.3953,-547.2407,152.62688,169.59155
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-467.71283,-585.7339,152.97865,156.24239
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-467.47,-594.08026,151.28143,144.86938
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-455.88516,-596.74133,142.24779,140.3305
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-459.4505,-604.3724,128.80742,116.87262
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-455.66812,-603.80383,129.65727,115.1471
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-445.98013,-598.9947,138.36491,118.672935
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-448.62222,-608.7553,136.07858,115.97558
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-449.61697,-610.0296,133.73001,114.536606
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-454.2483,-608.5392,135.03249,112.0705
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-448.53995,-612.02277,137.47498,113.206955
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-449.30472,-612.24164,138.93019,115.46352
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-450.77417,-612.0491,138.68079,115.48251
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-449.91077,-613.13245,137.07635,112.617386
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-449.30826,-613.627,135.77338,110.84558
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-451.96567,-612.496,135.70503,112.7219
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-447.3966,-613.8913,134.37614,109.89808
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-452.23438,-614.51953,133.35773,110.22901
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-453.72824,-610.6384,135.35135,111.523705
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-444.63068,-612.4244,136.3452,110.74179
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-450.33267,-609.06537,137.5841,114.18524
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-447.38446,-608.62476,137.18909,115.25681
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-449.35538,-605.75336,136.6188,112.856384
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-450.26266,-607.27844,135.90091,115.02117
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-451.0171,-605.02844,134.65166,114.73801
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-448.01312,-603.80383,137.05893,115.67388
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-452.45984,-603.1117,134.18828,109.190865
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-451.0036,-609.22375,134.2672,114.30521
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-448.94843,-605.8807,135.57176,114.99558
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-452.00006,-610.0096,132.26904,112.16518
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-447.066,-605.20056,135.06009,114.76539
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-446.52457,-602.6508,139.42401,118.4068
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-451.027,-603.20715,137.99936,117.293144
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-459.16858,-599.67883,136.77138,119.69056
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-465.55493,-603.27435,146.06355,141.70992
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-467.03714,-595.6333,146.60045,151.02374
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-476.0911,-571.87897,128.46107,179.22736
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-478.01224,-550.2638,121.58337,174.71672
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-472.22116,-511.36374,112.77482,188.9437
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-470.0083,-490.67596,112.33049,190.59052
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-475.4835,-469.02753,105.98644,187.01045
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-469.6695,-428.7538,103.42994,179.53157
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-471.29282,-406.45465,94.90507,178.49684
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-472.04282,-379.51465,96.48232,176.09808
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-478.0772,-354.0206,93.73997,175.70477
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-481.78494,-334.56418,85.0541,181.29048
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-488.5704,-320.42383,85.34252,180.28413
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-493.44516,-314.62207,83.690254,177.0655
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-493.52975,-313.30072,84.24549,177.965
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-492.6436,-310.92377,84.502235,175.0633
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-495.225,-309.3068,83.94851,177.61084
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-491.47397,-311.19778,85.284065,175.17685
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-491.01636,-312.23343,85.2091,174.88971
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-492.54117,-310.10776,83.58187,176.1016
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-492.46924,-311.47238,85.178154,177.41563
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-491.50247,-313.0988,85.19218,176.23569
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-491.7802,-311.0245,83.49012,181.21289
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-491.02103,-311.91544,83.06533,179.27588
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-489.95255,-310.25317,83.7234,180.47556
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-491.37875,-311.43967,82.59406,179.38376
-375.1994014,-769.1630197,59.9901619,-503.3226673,-459.4128985,102.5421215,-488.83466,-314.2709,82.21468,181.45007
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-365.35983,-493.2494,94.37136,170.16905
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-364.9468,-492.27448,93.802605,172.54831
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-365.22226,-492.30582,93.9697,171.74207
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-366.65024,-492.71848,93.39204,171.71489
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-367.14883,-494.24152,94.808174,171.4279
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-369.3304,-493.43,93.80982,169.2864
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-366.25937,-496.56018,93.887764,174.89247
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-364.31366,-492.30554,95.24264,172.95854
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-365.60104,-493.4088,93.94773,174.005
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-365.255,-493.46115,94.40171,174.54199
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-365.73743,-492.6674,93.96194,174.556
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-365.79898,-493.59293,95.35084,173.01967
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-365.52557,-494.3469,94.85265,172.4347
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-361.61618,-496.01703,97.89561,178.49286
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-349.1024,-497.73416,108.43386,174.03914
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-332.8299,-492.8857,117.11129,172.59444
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-308.2177,-477.26862,127.62409,175.84927
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-293.80563,-464.64423,130.34122,180.48006
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-283.01678,-444.77127,134.7803,180.59145
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-265.30008,-424.61176,135.64566,168.63301
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-248.36882,-408.26978,137.95677,177.64696
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-242.68933,-398.0348,142.32643,182.3019
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-239.76158,-392.91617,143.24313,186.50618
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-242.12132,-387.25137,143.10075,184.56102
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-248.33655,-389.24908,142.13597,194.36061
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-254.69435,-383.57166,142.67143,195.70195
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-253.7203,-385.2519,144.88123,199.84381
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-248.01146,-381.85886,144.39519,193.70328
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-248.34875,-384.28738,143.17586,199.11264
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-250.6345,-380.5879,150.26117,209.9083
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-252.73369,-381.70453,148.73672,214.03595
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-254.54259,-379.5176,149.23274,213.76799
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-246.30057,-379.41013,157.97432,229.69691
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-255.3376,-379.48697,158.89874,227.91833
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-255.89258,-377.68417,163.45164,231.4634
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-259.8195,-378.14468,168.81288,235.84244
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-264.58887,-379.31427,171.51564,236.26653
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-263.79413,-378.35577,169.26703,232.10786
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-261.38803,-379.8394,171.47629,237.16808
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-259.48227,-380.5309,162.43889,241.11787
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-262.65115,-378.54742,164.9974,234.17166
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-262.87982,-378.26544,170.26414,235.74294
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-261.25894,-376.37778,168.13388,240.45708
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-261.5947,-378.21884,170.65906,235.89635
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-258.56992,-382.18066,162.13731,237.75645
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-258.21027,-384.4352,158.49689,238.18713
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-260.2523,-379.58987,165.24623,233.25327
-382.365754,-533.35014,30.69677814,-320.5604815,-622.4278375,113.5110111,-257.97006,-379.2629,163.85522,234.24661
